Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/resources/Encounter-FachabteilungskontaktStationswechsel1.json	2525	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	16	20	0	0	0	0	0	0
input/resources/Encounter-FachabteilungskontaktStationswechsel2.json	2475	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	19	0	0	0	0	0	0
input/resources/Encounter-SZ1Nachstationaer.json	1328	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
input/resources/Encounter-SZ1Stationaer.json	2680	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0
input/resources/Encounter-SZ1Vorstationaer.json	1325	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
input/resources/Encounter-SZ2Encounter.json	1327	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
input/resources/Encounter-isik-encounter-Sternenfall.json	1489	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
input/resources/List-ExampleISiKMedikationsListe.json	864	0	0	0	1	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	13	25	0	0	0	0	0	0
input/resources/List-ExampleISiKMedikationsListeParkinson.json	1347	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	15	26	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament1.json	543	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament2.json	1724	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament3.json	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament4.json	1685	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament5.json	1671	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	1
input/resources/Medication-ExampleISiKMedikament6.json	391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament7.json	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	8	0	0	1	0	0	0
input/resources/Medication-ExampleISiKMedikament8.json	1971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/resources/Medication-ExampleISiKMedikament9.json	1977	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
input/resources/Medication-ParacetamolInfusion.json	2742	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
input/resources/MedicationAdministration-ExampleISiKMedikationsVerabreichung.json	660	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	11	23	0	0	0	0	0	0
input/resources/MedicationAdministration-ExampleISiKMedikationsVerabreichung2.json	659	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
input/resources/MedicationAdministration-ExampleISiKMedikationsVerabreichung3.json	1351	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	12	18	0	0	0	0	0	0
input/resources/MedicationAdministration-ExampleISiKMedikationsVerabreichung4.json	1521	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0
input/resources/MedicationRequest-ExampleISiKMedikationsVerordnung.json	1705	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	37	0	0	0	0	0	0
input/resources/MedicationRequest-ExampleISiKMedikationsVerordnung2.json	1177	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	16	20	0	0	0	0	0	0
input/resources/MedicationRequest-ExampleISiKMedikationsVerordnungBedarfsmedikation.json	2230	1	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	16	21	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformation1.json	1797	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	17	24	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformation2.json	959	1	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformation3.json	1058	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformation4.json	1274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformation5.json	1380	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformation6.json	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson1.json	1300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson2.json	1135	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson3.json	1129	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson4.json	1132	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/resources/MedicationStatement-ExampleISiKMedikationsInformationParkinson5.json	1146	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0	0	0
input/resources/Parameters-exp-params.json	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
input/resources/Patient-DorisQuelle.json	925	1	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0
input/resources/Patient-DorisZiel.json	922	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/resources/Patient-IsikPatientTemplate.json	5591	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	0	0	0	0	0	0
input/resources/Patient-PatientinMinimal.json	637	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
input/resources/Patient-PatientinMusterfrau.json	3509	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
input/resources/Patient-PatientinNormal.json	1498	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/resources/Patient-SZ1Patient.json	935	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	51	8	0	0	0	0	0	0
input/resources/Patient-SZ2Patient.json	934	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
input/resources/Patient-isik-patient-156722.json	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
input/resources/Practitioner-PractitionerWalterArzt.json	2577	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
input/resources/PractitionerRole-RolleImKrankenhausAllgemeinchirurgieBeispiel.json	1034	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
input/resources/PractitionerRole-RolleImKrankenhausInnereMedizinBeispiel.json	1013	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
input/resources/SearchParameter-Encounter-date-start.json	990	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/resources/SearchParameter-Encounter-end-date.json	978	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	1	0	0
input/resources/StructureDefinition-ExtensionISiKAcceptedRisk.json	1550	1	0	9	0	0	0	0	0	63	0	0	1	0	0	0	0	0	0	0	0	36	696	0	0	0	1	0	0
input/resources/StructureDefinition-ExtensionISiKBehandlungsziel.json	1602	1	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	36	232	0	0	0	1	0	0
input/resources/StructureDefinition-ExtensionISiKCapabilityStatementImportsExpectation.json	2513	1	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	41	277	0	0	0	1	0	0
input/resources/StructureDefinition-ExtensionISiKMedikationsart.json	1989	1	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	60	257	0	0	0	1	0	1
input/resources/StructureDefinition-ExtensionISiKRehaEntlassung.json	5031	1	0	18	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	0	127	323	0	0	0	2	0	0
input/resources/StructureDefinition-ExtensionISiKSelbstmedikation.json	1488	1	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	37	201	0	0	0	1	0	0
input/resources/StructureDefinition-ISiKASKCoding.json	1252	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	47	164	0	0	0	1	1	0
input/resources/StructureDefinition-ISiKATCCoding.json	1458	1	0	8	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	49	157	0	0	0	1	0	0
input/resources/StructureDefinition-ISiKCoding.json	1274	1	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	45	168	0	0	0	1	0	0
input/resources/StructureDefinition-ISiKKontaktGesundheitseinrichtung.json	55020	5	0	183	0	0	0	0	0	156	0	0	1	0	0	0	0	3	0	0	0	1131	2309	0	0	0	31	0	4
input/resources/StructureDefinition-ISiKMedikament.json	20667	2	0	48	0	0	0	0	1	163	0	0	0	0	0	0	0	1	0	0	0	358	805	0	0	0	10	0	1
input/resources/StructureDefinition-ISiKMedikationsInformation.json	48601	5	0	113	0	0	0	0	0	107	0	0	0	0	0	0	0	2	0	0	0	1035	2062	0	0	0	24	1	3
input/resources/StructureDefinition-ISiKMedikationsListe.json	9927	1	0	29	0	0	0	0	0	22	0	0	1	0	0	0	0	1	0	0	0	248	470	0	0	0	9	0	0
input/resources/StructureDefinition-ISiKMedikationsVerabreichung.json	26761	3	0	42	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	0	498	984	0	0	0	12	0	2
input/resources/StructureDefinition-ISiKMedikationsVerordnung.json	48195	5	0	90	0	0	0	0	1	181	0	0	0	0	0	0	0	3	0	0	0	1119	1756	0	1	0	25	0	3
input/resources/StructureDefinition-ISiKPZNCoding.json	1252	1	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	46	155	0	0	0	1	0	0
input/resources/StructureDefinition-ISiKPatient.json	41676	3	0	144	0	0	0	0	0	61	0	0	1	0	0	0	0	2	0	0	0	847	1114	0	0	0	24	1	2
input/resources/StructureDefinition-ISiKPersonImGesundheitsberuf.json	21601	3	0	142	0	0	0	0	0	55	0	0	1	0	0	0	0	3	0	0	0	758	919	0	0	0	19	0	3
input/resources/StructureDefinition-ISiKRolleImKrankenhaus.json	7960	1	0	24	1	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	188	296	0	0	0	5	1	0
input/resources/StructureDefinition-ISiKSnomedCTCoding.json	1397	1	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	44	122	0	0	0	1	0	1
input/resources/StructureDefinition-MedicationQuantity.json	1875	1	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	47	128	0	0	0	1	0	0
input/resources/StructureDefinition-MedicationQuantityDoseForm.json	2065	1	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	49	131	0	0	0	2	0	0
input/resources/StructureDefinition-extension-Dosage.asNeededFor.json	1588	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	38	117	0	0	0	1	0	0
input/resources/ValueSet-ISiKBehandlungsergebnisReha.json	804	1	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	11	214	0	0	0	0	0	0
input/resources/ValueSet-ISiKBesondereBehandlungsformReha.json	652	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	60	0	0	0	0	0	0
input/resources/ValueSet-ISiKEncounterClassDE.json	1218	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	13	78	0	0	0	0	0	0
input/resources/ValueSet-ISiKEncounterTypeErweiterungVS.json	1056	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	66	0	0	0	1	0	0
input/resources/ValueSet-ISiKEntlassformReha.json	677	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9	59	0	0	0	0	0	0
input/resources/ValueSet-ISiKMedikationsartVS.json	489	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	59	0	0	0	0	0	0
input/resources/ValueSet-ISiKUnterbrechungReha.json	675	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	59	0	0	0	0	0	0
input/resources/ValueSet-MedikationsListeListModeVS.json	666	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	57	0	0	0	0	0	0
input/resources/ValueSet-SctRouteOfAdministration.json	622	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	9	138	0	0	0	1	0	0
/input/includes/artifacts-table-generator-isik.html	11092	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/ms-comments-data.html	499	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
/input/includes/example-list-generator-isik.html	1305	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2362	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	9626	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/RestApi.md	2081	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ISiKAllergieUnvertraeglichkeit-intro.md	349	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/_generate-ms-data.md	81	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ReleaseNotes.md	13952	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ISiKLaboruntersuchung-intro.md	654	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/AnwendungsfallClosedLoopMedikationsprozess.md	14551	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/List-ISiKMedikationsListe-notes.md	1910	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/AkteureUndInteraktionen.md	1616	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/artifacts.md	2566	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-ISiKDiagnose-intro.md	349	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/UebergreifendeFestlegungen.md	146	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Informationsmodell.md	351	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Kompatibilitaet.md	7136	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/Bedarfsmedikation.md	1080	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/UebersichtAnwendungsfaelle.md	1213	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	4176	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Infusionen.md	388	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/Interaktionen.svg	7151	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/usecases.svg	10893	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/ClosedLoop-Medikationsprozess.svg	79869	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/simple_infomodel.svg	22323	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	96908	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	0	0	0	0	0	0
